"ID","age","momID","dadID","pheno","HvsW","sex","gen","alive","gendead","yearSpawned","fate","L1m","L2m","L3m","L4m","L5m","L1d","L2d","L3d","L4d","L5d"
9247,1,7064,7915, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,10,12,15,16
9248,1,7684,7284, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,15,17,  50,10,13,15,17
9249,1,7624,6458, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,14,16,  50,10,13,14,16
9250,1,7889,7025, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,10,13,14,16
9251,1,7966,7076, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,14,16,  50,11,13,15,16
9252,1,7041,7594, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,10,12,14,16
9253,1,7652,7798, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,11,12,14,17
9254,1,6409,7597, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,11,13,15,16
9255,1,7625,7914, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,14,16,5000,10,12,14,17
9256,1,6889,7592, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,10,13,15,17
9257,1,7578,7840, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,11,13,15,16
9258,1,7962,7009, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,11,12,14,17
9259,1,7887,6512, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,16,  50,11,12,15,17
9260,1,7750,6876, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,13,15,16
9261,1,7945,7268, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,13,14,16
9262,1,7899,7459, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,13,14,16
9263,1,7553,6946, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,14,16,  50,11,12,15,16
9264,1,7413,7465, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,17,5000,10,13,14,16
9265,1,6397,7688, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,11,13,15,16
9266,1,7834,7818, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,16,5000,11,12,14,17
9267,1,7944,6658, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,14,17,  50,11,12,14,17
9268,1,7821,6590, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,14,16,  50,11,12,15,16
9269,1,7772,7012, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,12,14,17
9270,1,6666,7428, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,11,12,14,16
9271,1,7693,6928, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,11,12,14,17
9272,1,7155,7622, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,15,16,5000,10,13,15,17
9273,1,7291,7408, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,10,13,15,17
9274,1,7431,6530, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,11,12,14,16
9275,1,6436,7715, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,10,12,15,16
9276,1,7659,7542, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,10,13,15,16
9277,1,7394,7872, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,14,16,5000,11,12,15,17
9278,1,7833,7958, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,14,16,5000,10,12,14,16
9279,1,7832,7634, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,14,16,  50,10,13,14,17
9280,1,7948,6418, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,10,13,14,17
9281,1,7347,7396, 5050,1,0,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,10,13,15,16
9282,1,7462,7117, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,11,12,15,17
9283,1,7379,7427, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,10,12,14,16
9284,1,6657,7482, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,11,13,14,16
9285,1,6565,7762, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,10,13,14,16
9286,1,7604,6551, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,10,13,15,17
9287,1,7004,7865, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,17,5000,11,13,14,16
9288,1,7941,6630, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,11,13,15,17
9289,1,7201,7485, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,10,12,14,16
9290,1,7064,7915, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,10,12,15,16
9291,1,7748,7570, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,11,13,14,16
9292,1,7517,7525, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,10,12,15,17
9293,1,7896,7645, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,10,13,15,16
9294,1,7939,7188, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,15,17,  50,10,12,14,17
9295,1,6657,7482, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,10,13,14,16
9296,1,6604,7480, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,11,13,14,16
9297,1,7130,7711, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,16,5000,11,13,14,16
9298,1,7684,7284, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,11,13,15,17
9299,1,7633,7697, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,10,13,14,17
9300,1,6653,7429, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,11,13,14,17
9301,1,7750,6876, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,10,12,15,16
9302,1,7658,7655, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,11,12,15,16
9303,1,6392,7859, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,14,16,5000,11,12,14,16
9304,1,7837,6504, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,11,13,14,17
9305,1,7907,6394, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,14,16,  50,11,12,14,16
9306,1,7659,7542, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,13,15,16
9307,1,7011,7461, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,11,12,15,17
9308,1,7878,6981, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,10,13,14,16
9309,1,7825,7760, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,11,13,15,16
9310,1,6548,7454, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,16,5000,11,12,15,16
9311,1,7966,7076, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,11,13,15,16
9312,1,7087,7925, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,10,12,14,16
9313,1,7809,7280, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,10,13,14,16
9314,1,7513,7198, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,11,13,15,17
9315,1,6740,7973, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,10,12,15,17
9316,1,6572,7716, 5050,1,0,5,0,6,6,wildSpawn,  50,11,12,15,16,5000,10,12,15,16
9317,1,7788,7539, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,10,13,14,16
9318,1,7599,6414, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,12,14,17
9319,1,7921,6873, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,10,12,15,17
9320,1,6787,7935, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,14,17,5000,10,13,15,16
9321,1,7948,6418, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,10,13,15,17
9322,1,7553,6946, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,10,12,15,16
9323,1,7939,7188, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,13,15,17
9324,1,7887,6512, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,11,12,15,17
9325,1,7270,7627, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,15,16,5000,11,13,15,17
9326,1,7703,7822, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,10,13,14,16
9327,1,7660,7374, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,16,  50,11,12,15,17
9328,1,7041,7594, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,11,12,14,17
9329,1,7671,7929, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,11,12,15,17
9330,1,6642,7741, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,10,12,15,16
9331,1,7926,6624, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,14,16,  50,10,13,15,16
9332,1,7551,7325, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,10,12,14,16
9333,1,7055,7545, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,15,16,5000,10,12,15,17
9334,1,7924,6421, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,10,13,15,16
9335,1,7567,7917, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,10,13,14,16
9336,1,7801,7285, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,11,12,14,17
9337,1,7412,7342, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,12,14,17
9338,1,6524,7901, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,15,16,5000,10,12,15,16
9339,1,7923,7557, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,11,12,14,16
9340,1,7759,6786, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,11,12,15,17
9341,1,7182,7742, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,11,13,14,16
9342,1,6606,7686, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,10,12,14,16
9343,1,6526,7402, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,11,13,14,17
9344,1,7962,7009, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,11,12,14,17
9345,1,7907,6394, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,14,16,  50,11,13,14,16
9346,1,7618,7698, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,10,12,14,16
9347,1,6641,7484, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,17,5000,11,12,14,16
9348,1,6523,7516, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,11,13,15,17
9349,1,7921,6873, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,11,12,15,16
9350,1,7773,6738, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,14,17,  50,10,12,14,16
9351,1,7413,7465, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,13,14,16
9352,1,7233,7471, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,16,5000,10,12,14,17
9353,1,7034,7502, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,15,16,5000,11,12,15,16
9354,1,7064,7915, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,17,5000,10,12,15,17
9355,1,7395,7154, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,10,12,15,17
9356,1,7591,7758, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,11,13,15,17
9357,1,7509,7701, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,16,5000,11,12,14,17
9358,1,7647,7490, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,12,14,16
9359,1,7534,6628, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,11,12,14,16
9360,1,7400,6803, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,11,13,15,16
9361,1,7784,6446, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,14,17,  50,10,12,14,16
9362,1,7617,7132, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,16,  50,11,12,15,17
9363,1,7521,7078, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,11,13,15,17
9364,1,7567,7917, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,11,13,14,16
9365,1,7732,7205, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,11,12,14,17
9366,1,7089,7483, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,11,13,15,16
9367,1,7878,6981, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,14,17,  50,10,13,14,16
9368,1,7034,7502, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,14,17,5000,11,13,14,16
9369,1,7128,7963, 5050,1,0,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,10,12,15,17
9370,1,6799,7800, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,17,5000,10,12,15,17
9371,1,7794,7262, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,11,13,14,16
9372,1,7946,6842, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,10,12,14,16
9373,1,7383,7602, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,10,12,14,16
9374,1,7677,7352, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,16,  50,10,12,15,16
9375,1,7887,6512, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,11,12,15,17
9376,1,7646,6496, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,12,15,17
9377,1,7643,7060, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,11,12,15,16
9378,1,7954,7375, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,11,12,14,16
9379,1,6660,7789, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,10,13,15,16
9380,1,7037,7590, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,15,17,5000,10,12,15,16
9381,1,7969,6559, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,14,17,  50,10,13,14,17
9382,1,7902,6754, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,16,  50,10,13,15,16
9383,1,7802,6384, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,11,12,15,17
9384,1,6741,7950, 5050,1,0,5,0,6,6,wildSpawn,  50,11,12,14,17,5000,10,12,15,16
9385,1,6820,7928, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,10,13,14,17
9386,1,6489,7651, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,11,12,14,16
9387,1,7162,7740, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,11,13,15,16
9388,1,7944,6658, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,11,12,14,16
9389,1,7902,6754, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,16,  50,10,13,15,17
9390,1,7885,6457, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,12,15,17
9391,1,7336,7720, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,10,13,15,17
9392,1,7748,7570, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,14,17,5000,11,13,14,17
9393,1,7481,6737, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,10,13,14,17
9394,1,7954,7375, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,10,12,15,16
9395,1,7415,7642, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,14,16,  50,11,13,15,16
9396,1,7939,7188, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,15,17,  50,10,13,14,17
9397,1,7423,7469, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,16,  50,10,13,15,17
9398,1,7899,7459, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,11,12,14,16
9399,1,7882,6833, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,11,13,14,17
9400,1,7921,6873, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,14,16,  50,11,12,15,17
9401,1,6498,7640, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,17,5000,11,12,15,17
9402,1,7523,7307, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,10,13,14,16
9403,1,7881,6888, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,16,  50,10,13,14,17
9404,1,7896,7645, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,10,13,14,16
9405,1,7293,7411, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,15,16,5000,11,12,14,17
9406,1,7946,6842, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,14,17,  50,10,13,14,17
9407,1,7899,7459, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,10,12,14,16
9408,1,6701,7974, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,10,12,15,16
9409,1,7719,7263, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,11,12,14,16
9410,1,7882,6833, 5050,1,1,5,0,6,6,wildSpawn,5000,10,12,15,17,  50,11,13,15,16
9411,1,6663,7908, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,10,12,14,16
9412,1,6820,7928, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,11,13,14,16
9413,1,7431,6530, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,11,13,14,16
9414,1,6715,7524, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,15,17,5000,10,12,15,17
9415,1,7612,6994, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,11,13,15,16
9416,1,6604,7480, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,11,13,14,17
9417,1,7110,7916, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,14,16,5000,10,12,15,17
9418,1,7714,6758, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,10,12,15,16
9419,1,7513,7198, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,11,13,15,17
9420,1,7965,7167, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,10,12,15,16
9421,1,7431,6530, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,11,13,14,16
9422,1,6576,7473, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,17,5000,10,12,15,16
9423,1,6407,7543, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,17,5000,10,13,14,17
9424,1,7423,7469, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,15,16,5000,10,13,15,17
9425,1,6834,7731, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,10,13,14,17
9426,1,7293,7411, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,15,17,5000,11,12,15,16
9427,1,7812,7549, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,10,12,14,16
9428,1,7850,7302, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,10,13,14,17
9429,1,6740,7973, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,11,12,15,17
9430,1,6553,7422, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,15,16,5000,11,12,15,16
9431,1,6524,7901, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,15,16,5000,10,12,14,16
9432,1,7860,7439, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,16,  50,11,13,15,17
9433,1,6635,7843, 5050,1,0,5,0,6,6,wildSpawn,  50,11,12,15,17,5000,10,13,15,17
9434,1,7808,7332, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,10,13,15,16
9435,1,7900,7846, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,11,13,14,16
9436,1,7452,7150, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,12,14,17
9437,1,7580,6757, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,14,16,  50,10,12,15,17
9438,1,6751,7548, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,10,12,15,17
9439,1,7951,7563, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,10,13,14,16
9440,1,7517,7525, 5050,1,0,5,0,6,6,wildSpawn,  50,11,12,14,17,5000,11,12,15,16
9441,1,6663,7908, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,10,12,15,16
9442,1,7451,7227, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,10,12,15,16
9443,1,7183,7927, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,16,5000,11,13,14,16
9444,1,6841,7838, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,15,17,5000,11,13,14,16
9445,1,6664,7464, 5050,1,1,5,0,6,6,wildSpawn,  50,10,13,14,17,5000,10,12,14,16
9446,1,7608,6490, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,15,16,  50,10,12,15,17
9447,1,7864,7039, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,10,13,14,17
9448,1,7788,7539, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,10,13,15,16
9449,1,7736,7393, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,16,  50,10,13,15,16
9450,1,6657,7482, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,16,5000,10,13,14,16
9451,1,6591,7869, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,17,5000,11,12,15,16
9452,1,7879,6723, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,17,  50,11,12,14,16
9453,1,7004,7865, 5050,1,1,5,0,6,6,wildSpawn,  50,11,12,15,17,5000,11,13,14,17
9454,1,6820,7928, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,11,13,14,16
9455,1,6574,7912, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,11,12,14,17
9456,1,7968,6625, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,15,17,  50,10,13,14,16
9457,1,7130,7711, 5050,1,0,5,0,6,6,wildSpawn,  50,11,12,14,16,5000,10,12,14,16
9458,1,6574,7912, 5050,1,0,5,0,6,6,wildSpawn,  50,11,13,15,17,5000,11,13,15,16
9459,1,7643,7060, 5050,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,11,13,15,16
9460,1,7550,6502, 5050,1,0,5,0,6,6,wildSpawn,5000,11,13,14,17,  50,10,12,14,16
9461,1,7931,7568, 5050,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,  50,10,13,15,16
9462,1,7939,7188, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,12,14,17
9463,1,7790,7635, 5050,1,0,5,0,6,6,wildSpawn,5000,11,12,15,17,  50,11,12,14,17
9464,1,6591,7869, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,15,16,5000,11,12,14,16
9465,1,7852,7264, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,  50,10,13,14,17
9466,1,7547,6566, 5050,1,0,5,0,6,6,wildSpawn,5000,10,12,15,16,  50,10,13,15,16
9467,1,6811,7456, 5050,1,1,5,0,6,6,wildSpawn,  50,10,12,15,16,5000,11,13,14,16
9468,1,7503,7215, 5050,1,1,5,0,6,6,wildSpawn,5000,11,12,14,17,  50,10,13,14,16
9469,1,6596,7721, 5050,1,0,5,0,6,6,wildSpawn,  50,10,12,14,17,5000,10,13,14,17
9470,1,6740,7973, 5050,1,1,5,0,6,6,wildSpawn,  50,11,13,14,16,5000,10,12,15,17
9471,1,7911,6992, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,16,  50,10,12,14,16
9472,1,7677,7352, 5050,1,1,5,0,6,6,wildSpawn,5000,11,13,15,16,  50,11,12,15,17
9473,1,6771,7669, 5050,1,0,5,0,6,6,wildSpawn,  50,10,13,15,17,5000,10,12,15,16
9474,1,7460,7892,10000,1,1,5,0,6,6,wildSpawn,5000,11,13,15,17,5000,11,13,15,16
9475,1,7899,7459,10000,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,5000,10,12,14,16
9476,1,7494,7670,10000,1,1,5,0,6,6,wildSpawn,5000,10,12,14,17,5000,11,12,14,16
9477,1,7919,7432,10000,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,5000,10,13,15,16
9478,1,7671,7929,10000,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,5000,11,12,15,17
9479,1,7625,7914,10000,1,0,5,0,6,6,wildSpawn,5000,11,13,14,16,5000,11,13,14,17
9480,1,7518,7747,10000,1,1,5,0,6,6,wildSpawn,5000,10,12,15,16,5000,10,12,15,16
9481,1,7383,7602,10000,1,1,5,0,6,6,wildSpawn,5000,11,12,15,16,5000,10,12,14,16
9482,1,7937,7959,10000,1,1,5,0,6,6,wildSpawn,5000,11,13,15,16,5000,10,13,14,16
9483,1,7763,7737,10000,1,1,5,0,6,6,wildSpawn,5000,10,12,15,16,5000,11,13,15,16
9484,1,7736,7393,10000,1,0,5,0,6,6,wildSpawn,5000,10,12,14,16,5000,11,13,15,16
9485,1,7647,7490,10000,1,1,5,0,6,6,wildSpawn,5000,10,12,14,17,5000,11,12,15,16
9486,1,7790,7635,10000,1,0,5,0,6,6,wildSpawn,5000,11,12,15,17,5000,11,12,14,17
9487,1,7937,7959,10000,1,0,5,0,6,6,wildSpawn,5000,11,13,15,17,5000,10,13,14,16
9488,1,7498,7457,10000,1,1,5,0,6,6,wildSpawn,5000,11,13,15,17,5000,11,12,15,16
9489,1,7900,7846,10000,1,0,5,0,6,6,wildSpawn,5000,11,12,15,16,5000,11,13,14,16
9490,1,7933,7694,10000,1,1,5,0,6,6,wildSpawn,5000,11,13,14,16,5000,11,13,15,16
9491,1,7394,7872,10000,1,1,5,0,6,6,wildSpawn,5000,10,13,15,16,5000,10,12,15,17
9492,1,7899,7459,10000,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,5000,11,13,14,16
9493,1,7763,7737,10000,1,0,5,0,6,6,wildSpawn,5000,10,12,15,17,5000,11,12,15,17
9494,1,7844,7905,10000,1,0,5,0,6,6,wildSpawn,5000,10,13,15,16,5000,10,13,14,16
